_id,﻿id,año,rol_establecimiento,id_rol_establecimiento,id_vu,nombre_establecimiento,razon_social,rut_razon_social,ciiu4,id_ciiu4,ciiu6,id_ciiu6,latitud,longitud,id_comuna,comuna,provincia,region,rubro_vu,id_rubro_vu,entrada_salida,cantidad_toneladas,tratamiento_nivel_3,id_tratamiento_nivel_3,tratamiento_nivel_1,id_tratamiento_nivel_1,capitulo_ler,id_capitulo_ler,subcapitulo_ler,id_subcapitulo_ler,nombre_ler,ler_codigo
1914,1861,2022,Destinatario Final,4,5465033,RECICLAJES FAREX SPA,RECICLAJES FAREX SPA,76200213-2,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,"-33,486864806709","-70,701354785133",13102,Cerrillos,Santiago,Metropolitana de Santiago,Comercio mayorista,18,1,"0,673",Reciclaje de metales,20,Valorización,2,17 | Residuos de la construcción y demolición,17,04 | Metales (incluidas sus aleaciones),4,17 04 02 | Aluminio,2002-04-17T00:00:00
1915,1862,2022,Destinatario Final,4,5465033,RECICLAJES FAREX SPA,RECICLAJES FAREX SPA,76200213-2,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,"-33,486864806709","-70,701354785133",13102,Cerrillos,Santiago,Metropolitana de Santiago,Comercio mayorista,18,1,"1,554",Reciclaje de metales,20,Valorización,2,17 | Residuos de la construcción y demolición,17,04 | Metales (incluidas sus aleaciones),4,17 04 02 | Aluminio,2002-04-17T00:00:00
1916,1863,2022,Destinatario Final,4,5465033,RECICLAJES FAREX SPA,RECICLAJES FAREX SPA,76200213-2,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,"-33,486864806709","-70,701354785133",13102,Cerrillos,Santiago,Metropolitana de Santiago,Comercio mayorista,18,1,"0,73",Reciclaje de metales,20,Valorización,2,17 | Residuos de la construcción y demolición,17,04 | Metales (incluidas sus aleaciones),4,17 04 02 | Aluminio,2002-04-17T00:00:00
1917,1864,2022,Destinatario Final,4,5465033,RECICLAJES FAREX SPA,RECICLAJES FAREX SPA,76200213-2,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,"-33,486864806709","-70,701354785133",13102,Cerrillos,Santiago,Metropolitana de Santiago,Comercio mayorista,18,1,"0,336",Reciclaje de metales,20,Valorización,2,17 | Residuos de la construcción y demolición,17,04 | Metales (incluidas sus aleaciones),4,17 04 02 | Aluminio,2002-04-17T00:00:00
1918,1865,2022,Destinatario Final,4,5465033,RECICLAJES FAREX SPA,RECICLAJES FAREX SPA,76200213-2,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,"-33,486864806709","-70,701354785133",13102,Cerrillos,Santiago,Metropolitana de Santiago,Comercio mayorista,18,1,"0,121",Reciclaje de metales,20,Valorización,2,17 | Residuos de la construcción y demolición,17,04 | Metales (incluidas sus aleaciones),4,17 04 02 | Aluminio,2002-04-17T00:00:00
1919,1866,2022,Destinatario Final,4,5465033,RECICLAJES FAREX SPA,RECICLAJES FAREX SPA,76200213-2,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,"-33,486864806709","-70,701354785133",13102,Cerrillos,Santiago,Metropolitana de Santiago,Comercio mayorista,18,1,"1,669",Reciclaje de metales,20,Valorización,2,17 | Residuos de la construcción y demolición,17,04 | Metales (incluidas sus aleaciones),4,17 04 02 | Aluminio,2002-04-17T00:00:00
1920,1867,2022,Destinatario Final,4,5465033,RECICLAJES FAREX SPA,RECICLAJES FAREX SPA,76200213-2,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,"-33,486864806709","-70,701354785133",13102,Cerrillos,Santiago,Metropolitana de Santiago,Comercio mayorista,18,1,"0,11",Reciclaje de metales,20,Valorización,2,17 | Residuos de la construcción y demolición,17,04 | Metales (incluidas sus aleaciones),4,17 04 02 | Aluminio,2002-04-17T00:00:00
1921,1868,2022,Destinatario Final,4,5465033,RECICLAJES FAREX SPA,RECICLAJES FAREX SPA,76200213-2,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,"-33,486864806709","-70,701354785133",13102,Cerrillos,Santiago,Metropolitana de Santiago,Comercio mayorista,18,1,"0,045",Reciclaje de metales,20,Valorización,2,17 | Residuos de la construcción y demolición,17,04 | Metales (incluidas sus aleaciones),4,17 04 05 | Hierro y acero no galvanizados,2005-04-17T00:00:00
1922,1869,2022,Destinatario Final,4,5465033,RECICLAJES FAREX SPA,RECICLAJES FAREX SPA,76200213-2,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,"-33,486864806709","-70,701354785133",13102,Cerrillos,Santiago,Metropolitana de Santiago,Comercio mayorista,18,1,"0,079",Reciclaje de metales,20,Valorización,2,17 | Residuos de la construcción y demolición,17,04 | Metales (incluidas sus aleaciones),4,17 04 05 | Hierro y acero no galvanizados,2005-04-17T00:00:00
1923,1870,2022,Destinatario Final,4,5465033,RECICLAJES FAREX SPA,RECICLAJES FAREX SPA,76200213-2,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,"-33,486864806709","-70,701354785133",13102,Cerrillos,Santiago,Metropolitana de Santiago,Comercio mayorista,18,1,"0,189",Reciclaje de metales,20,Valorización,2,17 | Residuos de la construcción y demolición,17,04 | Metales (incluidas sus aleaciones),4,17 04 05 | Hierro y acero no galvanizados,2005-04-17T00:00:00
1924,1871,2022,Destinatario Final,4,5465033,RECICLAJES FAREX SPA,RECICLAJES FAREX SPA,76200213-2,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,"-33,486864806709","-70,701354785133",13102,Cerrillos,Santiago,Metropolitana de Santiago,Comercio mayorista,18,1,"28,06",Reciclaje de metales,20,Valorización,2,17 | Residuos de la construcción y demolición,17,04 | Metales (incluidas sus aleaciones),4,17 04 05 | Hierro y acero no galvanizados,2005-04-17T00:00:00
1925,1872,2022,Destinatario Final,4,5465033,RECICLAJES FAREX SPA,RECICLAJES FAREX SPA,76200213-2,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,"-33,486864806709","-70,701354785133",13102,Cerrillos,Santiago,Metropolitana de Santiago,Comercio mayorista,18,1,"2,82",Reciclaje de metales,20,Valorización,2,17 | Residuos de la construcción y demolición,17,04 | Metales (incluidas sus aleaciones),4,17 04 05 | Hierro y acero no galvanizados,2005-04-17T00:00:00
1926,1873,2022,Destinatario Final,4,5465033,RECICLAJES FAREX SPA,RECICLAJES FAREX SPA,76200213-2,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,"-33,486864806709","-70,701354785133",13102,Cerrillos,Santiago,Metropolitana de Santiago,Comercio mayorista,18,1,"0,71",Reciclaje de metales,20,Valorización,2,17 | Residuos de la construcción y demolición,17,04 | Metales (incluidas sus aleaciones),4,17 04 05 | Hierro y acero no galvanizados,2005-04-17T00:00:00
1927,1874,2022,Destinatario Final,4,5465033,RECICLAJES FAREX SPA,RECICLAJES FAREX SPA,76200213-2,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,"-33,486864806709","-70,701354785133",13102,Cerrillos,Santiago,Metropolitana de Santiago,Comercio mayorista,18,1,"0,489",Reciclaje de metales,20,Valorización,2,17 | Residuos de la construcción y demolición,17,04 | Metales (incluidas sus aleaciones),4,17 04 05 | Hierro y acero no galvanizados,2005-04-17T00:00:00
1928,1875,2022,Destinatario Final,4,5465033,RECICLAJES FAREX SPA,RECICLAJES FAREX SPA,76200213-2,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,"-33,486864806709","-70,701354785133",13102,Cerrillos,Santiago,Metropolitana de Santiago,Comercio mayorista,18,1,"0,303",Reciclaje de metales,20,Valorización,2,17 | Residuos de la construcción y demolición,17,04 | Metales (incluidas sus aleaciones),4,17 04 05 | Hierro y acero no galvanizados,2005-04-17T00:00:00
1929,1876,2022,Destinatario Final,4,5465033,RECICLAJES FAREX SPA,RECICLAJES FAREX SPA,76200213-2,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,"-33,486864806709","-70,701354785133",13102,Cerrillos,Santiago,Metropolitana de Santiago,Comercio mayorista,18,1,"0,409",Reciclaje de metales,20,Valorización,2,17 | Residuos de la construcción y demolición,17,04 | Metales (incluidas sus aleaciones),4,17 04 05 | Hierro y acero no galvanizados,2005-04-17T00:00:00
1930,1877,2022,Destinatario Final,4,5465033,RECICLAJES FAREX SPA,RECICLAJES FAREX SPA,76200213-2,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,"-33,486864806709","-70,701354785133",13102,Cerrillos,Santiago,Metropolitana de Santiago,Comercio mayorista,18,1,"0,507",Reciclaje de metales,20,Valorización,2,17 | Residuos de la construcción y demolición,17,04 | Metales (incluidas sus aleaciones),4,17 04 05 | Hierro y acero no galvanizados,2005-04-17T00:00:00
1931,1878,2022,Destinatario Final,4,5465033,RECICLAJES FAREX SPA,RECICLAJES FAREX SPA,76200213-2,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,"-33,486864806709","-70,701354785133",13102,Cerrillos,Santiago,Metropolitana de Santiago,Comercio mayorista,18,1,"1,238",Reciclaje de metales,20,Valorización,2,17 | Residuos de la construcción y demolición,17,04 | Metales (incluidas sus aleaciones),4,17 04 05 | Hierro y acero no galvanizados,2005-04-17T00:00:00
1932,1879,2022,Destinatario Final,4,5465033,RECICLAJES FAREX SPA,RECICLAJES FAREX SPA,76200213-2,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,"-33,486864806709","-70,701354785133",13102,Cerrillos,Santiago,Metropolitana de Santiago,Comercio mayorista,18,1,"0,308",Reciclaje de metales,20,Valorización,2,17 | Residuos de la construcción y demolición,17,04 | Metales (incluidas sus aleaciones),4,17 04 05 | Hierro y acero no galvanizados,2005-04-17T00:00:00
1933,1880,2022,Destinatario Final,4,5465033,RECICLAJES FAREX SPA,RECICLAJES FAREX SPA,76200213-2,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,"-33,486864806709","-70,701354785133",13102,Cerrillos,Santiago,Metropolitana de Santiago,Comercio mayorista,18,1,"8,57",Reciclaje de metales,20,Valorización,2,17 | Residuos de la construcción y demolición,17,04 | Metales (incluidas sus aleaciones),4,17 04 05 | Hierro y acero no galvanizados,2005-04-17T00:00:00
1934,1881,2022,Destinatario Final,4,5465033,RECICLAJES FAREX SPA,RECICLAJES FAREX SPA,76200213-2,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,"-33,486864806709","-70,701354785133",13102,Cerrillos,Santiago,Metropolitana de Santiago,Comercio mayorista,18,1,"12,19",Reciclaje de metales,20,Valorización,2,17 | Residuos de la construcción y demolición,17,04 | Metales (incluidas sus aleaciones),4,17 04 05 | Hierro y acero no galvanizados,2005-04-17T00:00:00
1935,1882,2022,Destinatario Final,4,5465033,RECICLAJES FAREX SPA,RECICLAJES FAREX SPA,76200213-2,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,"-33,486864806709","-70,701354785133",13102,Cerrillos,Santiago,Metropolitana de Santiago,Comercio mayorista,18,1,"1,959",Reciclaje de metales,20,Valorización,2,17 | Residuos de la construcción y demolición,17,04 | Metales (incluidas sus aleaciones),4,17 04 05 | Hierro y acero no galvanizados,2005-04-17T00:00:00
1936,1883,2022,Destinatario Final,4,5465033,RECICLAJES FAREX SPA,RECICLAJES FAREX SPA,76200213-2,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,"-33,486864806709","-70,701354785133",13102,Cerrillos,Santiago,Metropolitana de Santiago,Comercio mayorista,18,1,"26,73",Reciclaje de metales,20,Valorización,2,17 | Residuos de la construcción y demolición,17,04 | Metales (incluidas sus aleaciones),4,17 04 05 | Hierro y acero no galvanizados,2005-04-17T00:00:00
1937,1884,2022,Destinatario Final,4,5465033,RECICLAJES FAREX SPA,RECICLAJES FAREX SPA,76200213-2,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,"-33,486864806709","-70,701354785133",13102,Cerrillos,Santiago,Metropolitana de Santiago,Comercio mayorista,18,1,"2,27",Reciclaje de metales,20,Valorización,2,17 | Residuos de la construcción y demolición,17,04 | Metales (incluidas sus aleaciones),4,17 04 05 | Hierro y acero no galvanizados,2005-04-17T00:00:00
1938,1885,2022,Destinatario Final,4,5465033,RECICLAJES FAREX SPA,RECICLAJES FAREX SPA,76200213-2,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,"-33,486864806709","-70,701354785133",13102,Cerrillos,Santiago,Metropolitana de Santiago,Comercio mayorista,18,1,"0,684",Reciclaje de metales,20,Valorización,2,17 | Residuos de la construcción y demolición,17,04 | Metales (incluidas sus aleaciones),4,17 04 05 | Hierro y acero no galvanizados,2005-04-17T00:00:00
1939,1886,2022,Destinatario Final,4,5465033,RECICLAJES FAREX SPA,RECICLAJES FAREX SPA,76200213-2,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,"-33,486864806709","-70,701354785133",13102,Cerrillos,Santiago,Metropolitana de Santiago,Comercio mayorista,18,1,"0,346",Reciclaje de metales,20,Valorización,2,17 | Residuos de la construcción y demolición,17,04 | Metales (incluidas sus aleaciones),4,17 04 05 | Hierro y acero no galvanizados,2005-04-17T00:00:00
1940,1887,2022,Destinatario Final,4,5465033,RECICLAJES FAREX SPA,RECICLAJES FAREX SPA,76200213-2,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,"-33,486864806709","-70,701354785133",13102,Cerrillos,Santiago,Metropolitana de Santiago,Comercio mayorista,18,1,"1,243",Reciclaje de metales,20,Valorización,2,17 | Residuos de la construcción y demolición,17,04 | Metales (incluidas sus aleaciones),4,17 04 05 | Hierro y acero no galvanizados,2005-04-17T00:00:00
1941,1888,2022,Destinatario Final,4,5465033,RECICLAJES FAREX SPA,RECICLAJES FAREX SPA,76200213-2,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,"-33,486864806709","-70,701354785133",13102,Cerrillos,Santiago,Metropolitana de Santiago,Comercio mayorista,18,1,"47,04",Reciclaje de metales,20,Valorización,2,17 | Residuos de la construcción y demolición,17,04 | Metales (incluidas sus aleaciones),4,17 04 05 | Hierro y acero no galvanizados,2005-04-17T00:00:00
1942,1889,2022,Destinatario Final,4,5465033,RECICLAJES FAREX SPA,RECICLAJES FAREX SPA,76200213-2,"Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.",G4669,Venta al por mayor de desechos metálicos (chatarra),G466902,"-33,486864806709","-70,701354785133",13102,Cerrillos,Santiago,Metropolitana de Santiago,Comercio mayorista,18,1,"11,49",Reciclaje de metales,20,Valorización,2,17 | Residuos de la construcción y demolición,17,04 | Metales (incluidas sus aleaciones),4,17 04 05 | Hierro y acero no galvanizados,2005-04-17T00:00:00
